id,officer id,officer unique identifier,badge number,job title,start date,end date,unit id
6554,18491,,12428,POLICE OFFICER,,,
6555,18492,,16370,POLICE OFFICER,,,
6556,18493,,7973,POLICE OFFICER,,,
6557,18494,,17254,POLICE OFFICER,,,
6558,18495,,5002,POLICE OFFICER,,,
6559,18496,,17750,POLICE OFFICER,,,
6560,18497,,14951,POLICE OFFICER,,,
6561,18498,,14423,POLICE OFFICER,,,
6562,18499,,17046,POLICE OFFICER,,,
6563,18500,,17523,POLICE OFFICER,,,
6564,18501,,17612,POLICE OFFICER,,,
6565,18502,,9882,POLICE OFFICER,,,
6566,18503,,17522,POLICE OFFICER,,,
6567,18504,,5465,POLICE OFFICER,,,
6568,18505,,19049,POLICE OFFICER,,,
6569,18506,,19230,POLICE OFFICER,,,
6570,18507,,17334,PO/FIELD TRNING OFF,,,
6571,18508,,4380,POLICE OFFICER,,,
6572,18509,,,POLICE OFFICER,,,
6573,18510,,19840,POLICE OFFICER,,,
6574,18511,,19064,POLICE OFFICER,,,
6575,18512,,14317,POLICE OFFICER,,,
6576,18513,,12435,POLICE OFFICER,,,
6577,18514,,11031,POLICE OFFICER,,,
6578,18515,,5723,POLICE OFFICER,,,
6579,18516,,12298,POLICE OFFICER,,,
6580,18517,,1797,SERGEANT OF POLICE,,,
6581,18518,,14985,POLICE OFFICER,,,
6582,18519,,9926,POLICE OFFICER,,,
6583,18520,,12495,POLICE OFFICER,,,
6584,18521,,17099,POLICE OFFICER,,,
6585,18522,,19512,POLICE OFFICER,,,
6586,18523,,9849,POLICE OFFICER,,,
6587,18524,,10155,PO ASSG CANINE HANDL,,,
6588,18526,,19620,PO/EXP DET CAN HAND,,,
6589,18525,,4494,POLICE OFFICER,,,
6590,18527,,14102,POLICE OFFICER,,,
6591,18528,,14377,POLICE OFFICER,,,
6592,18529,,12354,POLICE OFFICER,,,
6593,18530,,17520,POLICE OFFICER,,,
6594,18531,,1789,SERGEANT OF POLICE,,,
6595,18532,,16427,POLICE OFFICER,,,
6596,18533,,16543,POLICE OFFICER,,,
6597,18534,,7845,POLICE OFFICER,,,
6598,18535,,,POLICE OFFICER,,,
6599,18536,,7734,POLICE OFFICER,,,
6600,18537,,7986,POLICE OFFICER,,,
6601,18538,,18810,POLICE OFFICER,,,
6602,18539,,15561,POLICE OFFICER,,,
6603,18540,,19369,POLICE OFFICER,,,
6604,18541,,13155,POLICE OFFICER,,,
6605,18542,,9439,POLICE OFFICER,,,
6606,18543,,11072,POLICE OFFICER,,,
6607,18544,,11993,POLICE OFFICER,,,
6608,18545,,12505,POLICE OFFICER,,,
6609,18546,,13266,POLICE OFFICER,,,
6610,18547,,12727,POLICE OFFICER,,,
6611,18548,,11594,PO ASGN EVID. TECHNI,,,
6612,18549,,,POLICE OFFICER,,,
6613,18550,,2368,SERGEANT OF POLICE,,,
6614,18551,,10427,POLICE OFFICER,,,
6615,18552,,7840,POLICE OFFICER,,,
6616,18553,,19045,POLICE OFFICER,,,
6617,18554,,11247,POLICE OFFICER,,,
6618,18555,,13880,POLICE OFFICER,,,
6619,18556,,15928,POLICE OFFICER,,,
6620,18557,,8416,POLICE OFFICER,,,
6621,18558,,1903,SERGEANT OF POLICE,,,
6622,18559,,15872,PO/FIELD TRNING OFF,,,
6623,18560,,11782,POLICE OFFICER,,,
6624,18561,,17325,POLICE OFFICER,,,
6625,18562,,20160,PO AS DETECTIVE,,,
6626,18563,,21386,PO AS DETECTIVE,,,
6627,18564,,20336,PO AS DETECTIVE,,,
6628,18565,,18006,POLICE OFFICER,,,
6629,18566,,12005,POLICE OFFICER,,,
6630,18567,,17879,POLICE OFFICER,,,
6631,18568,,20064,PO AS DETECTIVE,,,
6632,18569,,13057,POLICE OFFICER,,,
6633,18570,,20315,PO AS DETECTIVE,,,
6634,18571,,20897,PO AS DETECTIVE,,,
6635,18572,,3167,POLICE OFFICER,,,
6636,18573,,2512,SERGEANT OF POLICE,,,
6637,18574,,5428,POLICE OFFICER,,,
6638,18575,,18807,POLICE OFFICER,,,
6639,18576,,3891,POLICE OFFICER,,,
6640,18577,,19771,POLICE OFFICER,,,
6641,18578,,5093,POLICE OFFICER,,,
6642,18579,,8433,POLICE OFFICER,,,
6643,18580,,16535,POLICE OFFICER,,,
6644,18581,,3698,POLICE OFFICER,,,
6645,18582,,7659,POLICE OFFICER,,,
6646,18583,,4640,POLICE OFFICER,,,
6647,18584,,7650,POLICE OFFICER,,,
6648,18585,,5810,POLICE OFFICER,,,
6649,18586,,14112,POLICE OFFICER,,,
6650,18587,,3615,POLICE OFFICER,,,
6651,18588,,6133,POLICE OFFICER,,,
6652,18589,,20964,PO AS DETECTIVE,,,
6653,18590,,1869,SERGEANT OF POLICE,,,
6654,18591,,15652,POLICE OFFICER,,,
6655,18592,,6353,POLICE OFFICER,,,
6656,18593,,5625,POLICE OFFICER,,,
6657,18594,,14995,POLICE OFFICER,,,
6658,18595,,,POLICE OFFICER,,,
6659,18596,,3157,POLICE OFFICER,,,
6660,18597,,1135,SERGEANT OF POLICE,,,
6661,18598,,19422,POLICE OFFICER,,,
6662,18599,,9121,POLICE OFFICER,,,
6663,18600,,13323,POLICE OFFICER,,,
6664,18601,,16583,POLICE OFFICER,,,
6665,18602,,14619,POLICE OFFICER,,,
6666,18603,,13172,POLICE OFFICER,,,
6667,18604,,15980,POLICE OFFICER,,,
6668,18605,,14138,POLICE OFFICER,,,
6669,18606,,5298,POLICE OFFICER,,,
6670,18607,,,POLICE OFFICER,,,
6671,18608,,10080,POLICE OFFICER,,,
6672,18609,,13793,POLICE OFFICER,,,
6673,18610,,7910,POLICE OFFICER,,,
6674,18611,,13060,POLICE OFFICER,,,
6675,18612,,1424,SERGEANT OF POLICE,,,
6676,18613,,17381,PO ASGN EVID. TECHNI,,,
6677,18614,,18903,POLICE OFFICER,,,
6678,18615,,14100,PO/EXP DET CAN HAND,,,
6679,18616,,17635,POLICE OFFICER,,,
6680,18617,,13913,POLICE OFFICER,,,
6681,18618,,11062,POLICE OFFICER,,,
6682,18770,,8373,POLICE OFFICER,,,
6683,18771,,,POLICE OFFICER,,,
6684,18619,,17404,POLICE OFFICER,,,
6685,18620,,19534,POLICE OFFICER,,,
6686,18621,,6629,POLICE OFFICER,,,
6687,18772,,6810,POLICE OFFICER,,,
6688,18622,,3616,POLICE OFFICER,,,
6689,18623,,14409,POLICE OFFICER,,,
6690,18773,,4963,POLICE OFFICER,,,
6691,18774,,8782,POLICE OFFICER,,,
6692,18775,,18245,POLICE OFFICER,,,
6693,18624,,9216,POLICE OFFICER,,,
6694,18625,,20173,PO AS DETECTIVE,,,
6695,18626,,18615,POLICE OFFICER,,,
6696,18776,,7743,POLICE OFFICER,,,
6697,18777,,17613,POLICE OFFICER,,,
6698,18627,,1786,SERGEANT OF POLICE,,,
6699,18628,,12130,POLICE OFFICER,,,
6700,18778,,6850,POLICE OFFICER,,,
6701,18779,,15180,POLICE OFFICER,,,
6702,18629,,16333,POLICE OFFICER,,,
6703,18780,,7823,POLICE OFFICER,,,
6704,18781,,12030,POLICE OFFICER,,,
6705,18630,,8127,POLICE OFFICER,,,
6706,18631,,3636,POLICE OFFICER,,,
6707,18632,,13127,POLICE OFFICER,,,
6708,18633,,14491,PO ASGN EVID. TECHNI,,,
6709,18782,,2401,SERGEANT OF POLICE,,,
6710,18783,,7706,POLICE OFFICER,,,
6711,18784,,6750,POLICE OFFICER,,,
6712,18634,,1338,SERGEANT OF POLICE,,,
6713,18635,,20131,PO AS DETECTIVE,,,
6714,18636,,17000,POLICE OFFICER,,,
6715,18785,,1148,SERGEANT OF POLICE,,,
6716,18786,,4915,POLICE OFFICER,,,
6717,18787,,16602,POLICE OFFICER,,,
6718,18788,,4735,POLICE OFFICER,,,
6719,18637,,21387,PO AS DETECTIVE,,,
6720,18638,,8877,POLICE OFFICER,,,
6721,18639,,1420,SERGEANT OF POLICE,,,
6722,18640,,11815,POLICE OFFICER,,,
6723,18641,,1467,SERGEANT OF POLICE,,,
6724,18642,,7634,POLICE OFFICER,,,
6725,18789,,17397,POLICE OFFICER,,,
6726,18643,,21388,PO AS DETECTIVE,,,
6727,18644,,19924,POLICE OFFICER,,,
6728,18645,,20573,PO AS DETECTIVE,,,
6729,18790,,16845,POLICE OFFICER,,,
6730,18646,,7054,POLICE OFFICER,,,
6731,18791,,4647,POLICE OFFICER,,,
6732,18647,,4191,POLICE OFFICER,,,
6733,18792,,9719,POLICE OFFICER,,,
6734,18793,,2001,SERGEANT OF POLICE,,,
6735,18648,,5105,POLICE OFFICER,,,
6736,18649,,18508,POLICE OFFICER,,,
6737,18650,,10761,POLICE OFFICER,,,
6738,18794,,5759,POLICE OFFICER,,,
6739,18651,,2495,SERGEANT OF POLICE,,,
6740,18652,,19551,POLICE OFFICER,,,
6741,18653,,13305,POLICE OFFICER,,,
6742,18654,,15076,POLICE OFFICER,,,
6743,18795,,12659,POLICE OFFICER,,,
6744,18796,,12511,POLICE OFFICER,,,
6745,18797,,20364,PO AS DETECTIVE,,,
6746,18798,,6435,POLICE OFFICER,,,
6747,18655,,65,CAPTAIN OF POLICE,,,
6748,18656,,2457,SERGEANT OF POLICE,,,
6749,18658,,9813,POLICE OFFICER,,,
6750,18657,,20376,PO AS DETECTIVE,,,
6751,18659,,500,LIEUTENANT OF POLICE,,,
6752,18660,,834,SERGEANT OF POLICE,,,
6753,18661,,2954,POLICE OFFICER,,,
6754,18662,,18417,POLICE OFFICER,,,
6755,18799,,13916,POLICE OFFICER,,,
6756,18663,,2205,SERGEANT OF POLICE,,,
6757,18664,,20967,PO AS DETECTIVE,,,
6758,18800,,19423,POLICE OFFICER,,,
6759,18801,,15010,POLICE OFFICER,,,
6760,18665,,21402,EXPL TECH 1,,,
6761,18666,,7605,POLICE OFFICER,,,
6762,18667,,2218,SERGEANT OF POLICE,,,
6763,18668,,9080,POLICE OFFICER,,,
6764,18669,,2262,SERGEANT OF POLICE,,,
6765,18670,,1312,SERGEANT OF POLICE,,,
6766,18802,,12515,POLICE OFFICER,,,
6767,18803,,3306,POLICE OFFICER,,,
6768,18804,,16859,POLICE OFFICER,,,
6769,18805,,14176,POLICE OFFICER,,,
6770,18806,,20540,PO AS DETECTIVE,,,
6771,18807,,16222,POLICE OFFICER,,,
6772,18671,,11998,PO/EXP DET CAN HAND,,,
6773,18672,,13340,PO/EXP DET CAN HAND,,,
6774,18673,,9297,PO ASGN EVID. TECHNI,,,
6775,18674,,20245,PO AS DETECTIVE,,,
6776,18675,,14416,POLICE OFFICER,,,
6777,18676,,8064,POLICE OFFICER,,,
6778,18808,,18715,POLICE OFFICER,,,
6779,18677,,1782,SERGEANT OF POLICE,,,
6780,18678,,21181,PO AS DETECTIVE,,,
6781,18809,,5830,POLICE OFFICER,,,
6782,18810,,6337,POLICE OFFICER,,,
6783,18811,,14447,POLICE OFFICER,,,
6784,18679,,4446,POLICE OFFICER,,,
6785,18680,,7658,POLICE OFFICER,,,
6786,18812,,18957,POLICE OFFICER,,,
6787,18681,,227,LIEUTENANT OF POLICE,,,
6788,18682,,3928,PO/EXP DET CAN HAND,,,
6789,18683,,14194,PO/EXP DET CAN HAND,,,
6790,18813,,9063,POLICE OFFICER,,,
6791,18684,,1983,SERGEANT OF POLICE,,,
6792,18814,,13378,POLICE OFFICER,,,
6793,18815,,15264,POLICE OFFICER,,,
6794,18685,,8251,POLICE OFFICER,,,
6795,18686,,1254,SERGEANT OF POLICE,,,
6796,18816,,11410,PO/FIELD TRNING OFF,,,
6797,18817,,10985,POLICE OFFICER,,,
6798,18687,,19217,POLICE OFFICER,,,
6799,18688,,8004,POLICE OFFICER,,,
6800,18689,,16942,POLICE OFFICER,,,
6801,18818,,4932,POLICE OFFICER,,,
6802,18690,,8724,POLICE OFFICER,,,
6803,18819,,9814,POLICE OFFICER,,,
6804,18691,,1734,SERGEANT OF POLICE,,,
6805,18820,,13956,POLICE OFFICER,,,
6806,18692,,21390,PO AS DETECTIVE,,,
6807,18693,,10107,POLICE OFFICER,,,
6808,18694,,1255,SERGEANT OF POLICE,,,
6809,18695,,18856,POLICE OFFICER,,,
6810,18696,,20661,PO AS DETECTIVE,,,
6811,18697,,8513,POLICE OFFICER,,,
6812,18698,,1837,SERGEANT OF POLICE,,,
6813,18699,,16215,POLICE OFFICER,,,
6814,18821,,14907,POLICE OFFICER,,,
6815,18822,,7197,PO/EXP DET CAN HAND,,,
6816,18700,,12522,POLICE OFFICER,,,
6817,18823,,12540,POLICE OFFICER,,,
6818,18824,,11649,POLICE OFFICER,,,
6819,18825,,9730,POLICE OFFICER,,,
6820,18826,,7846,POLICE OFFICER,,,
6821,18827,,7830,POLICE OFFICER,,,
6822,18701,,15119,POLICE OFFICER,,,
6823,18702,,11260,POLICE OFFICER,,,
6824,18703,,14258,POLICE OFFICER,,,
6825,18704,,4597,POLICE OFFICER,,,
6826,18705,,19695,POLICE OFFICER,,,
6827,18706,,20016,PO AS DETECTIVE,,,
6828,18707,,376,LIEUTENANT OF POLICE,,,
6829,18708,,20330,PO AS DETECTIVE,,,
6830,18828,,8721,POLICE OFFICER,,,
6831,18709,,15902,POLICE OFFICER,,,
6832,18829,,1293,SERGEANT OF POLICE,,,
6833,18710,,19532,POLICE OFFICER,,,
6834,18711,,10760,POLICE OFFICER,,,
6835,18712,,18509,POLICE OFFICER,,,
6836,18713,,1077,SERGEANT OF POLICE,,,
6837,18830,,6377,POLICE OFFICER,,,
6838,18714,,14071,POLICE OFFICER,,,
6839,18715,,21216,PO AS DETECTIVE,,,
6840,18716,,18282,POLICE OFFICER,,,
6841,18717,,2536,SERGEANT OF POLICE,,,
6842,18718,,21082,PO AS DETECTIVE,,,
6843,18719,,2605,SERGEANT OF POLICE,,,
6844,18720,,18929,POLICE OFFICER,,,
6845,18721,,20021,PO AS DETECTIVE,,,
6846,18722,,8630,POLICE OFFICER,,,
6847,18831,,10068,POLICE OFFICER,,,
6848,18723,,21391,PO AS DETECTIVE,,,
6849,18724,,13835,POLICE OFFICER,,,
6850,18725,,1916,SERGEANT OF POLICE,,,
6851,18726,,2372,SERGEANT OF POLICE,,,
6852,18832,,11535,POLICE OFFICER,,,
6853,18833,,11564,POLICE OFFICER,,,
6854,18727,,20432,PO AS DETECTIVE,,,
6855,18834,,14368,POLICE OFFICER,,,
6856,18835,,14810,POLICE OFFICER,,,
6857,18728,,13404,PO ASGN EVID. TECHNI,,,
6858,18729,,17505,POLICE OFFICER,,,
6859,18730,,10908,POLICE OFFICER,,,
6860,18731,,3942,POLICE OFFICER,,,
6861,18732,,13122,POLICE OFFICER,,,
6862,18733,,11711,POLICE OFFICER,,,
6863,18734,,14817,POLICE OFFICER,,,
6864,18735,,2425,SERGEANT OF POLICE,,,
6865,18736,,7210,POLICE OFFICER,,,
6866,18836,,6006,POLICE OFFICER,,,
6867,18837,,17693,POLICE OFFICER,,,
6868,18737,,10508,POLICE OFFICER,,,
6869,18838,,7616,POLICE OFFICER,,,
6870,18839,,19560,POLICE OFFICER,,,
6871,18738,,18546,PO ASGN EVID. TECHNI,,,
6872,18739,,9342,POLICE OFFICER,,,
6873,18740,,328,LIEUTENANT OF POLICE,,,
6874,18741,,20385,PO AS DETECTIVE,,,
6875,18840,,21458,PO AS DETECTIVE,,,
6876,18742,,16113,POLICE OFFICER,,,
6877,18743,,19516,POLICE OFFICER,,,
6878,18744,,19710,POLICE OFFICER,,,
6879,18841,,17235,POLICE OFFICER,,,
6880,18842,,13351,POLICE OFFICER,,,
6881,18745,,18925,PO ASSGN TRAFF SPEC,,,
6882,18746,,1027,SERGEANT OF POLICE,,,
6883,18843,,17102,POLICE OFFICER,,,
6884,18747,,21392,PO AS DETECTIVE,,,
6885,18748,,5422,POLICE OFFICER,,,
6886,18749,,15553,POLICE OFFICER,,,
6887,18750,,663,LIEUTENANT OF POLICE,,,
6888,18751,,20495,PO AS DETECTIVE,,,
6889,18752,,19992,POLICE OFFICER,,,
6890,18844,,12516,POLICE OFFICER,,,
6891,18845,,12198,POLICE OFFICER,,,
6892,18753,,10978,POLICE OFFICER,,,
6893,18846,,17731,POLICE OFFICER,,,
6894,18847,,11969,POLICE OFFICER,,,
6895,18848,,4174,POLICE OFFICER,,,
6896,18754,,298,LIEUTENANT OF POLICE,,,
6897,18849,,17583,POLICE OFFICER,,,
6898,18755,,19171,POLICE OFFICER,,,
6899,18756,,21135,PO AS DETECTIVE,,,
6900,18757,,15310,POLICE OFFICER,,,
6901,18850,,7766,POLICE OFFICER,,,
6902,18851,,14672,POLICE OFFICER,,,
6903,18852,,8693,POLICE OFFICER,,,
6904,18758,,1973,SERGEANT OF POLICE,,,
6905,18853,,8332,POLICE OFFICER,,,
6906,18759,,120,DEP CHIEF,,,
6907,18760,,19463,POLICE OFFICER,,,
6908,18761,,18621,POLICE OFFICER,,,
6909,18762,,4970,POLICE OFFICER,,,
6910,18854,,12550,POLICE OFFICER,,,
6911,18855,,1142,SERGEANT OF POLICE,,,
6912,18763,,278,LIEUTENANT OF POLICE,,,
6913,18856,,16276,POLICE OFFICER,,,
6914,18857,,12314,POLICE OFFICER,,,
6915,18858,,17563,POLICE OFFICER,,,
6916,18859,,3089,PO/EXP DET CAN HAND,,,
6917,18860,,3051,POLICE OFFICER,,,
6918,18764,,2576,SERGEANT OF POLICE,,,
6919,18765,,3208,POLICE OFFICER,,,
6920,18766,,11412,POLICE OFFICER,,,
6921,18861,,17198,POLICE OFFICER,,,
6922,18767,,9375,POLICE OFFICER,,,
6923,18768,,18352,POLICE OFFICER,,,
6924,18769,,3743,POLICE OFFICER,,,
6925,18862,,20090,PO AS DETECTIVE,,,
6926,18863,,20157,PO AS DETECTIVE,,,
6927,18864,,1003,SERGEANT OF POLICE,,,
6928,18865,,4438,POLICE OFFICER,,,
6929,18866,,8762,POLICE OFFICER,,,
6930,18867,,19433,POLICE OFFICER,,,
6931,18868,,13522,POLICE OFFICER,,,
6932,18869,,15197,POLICE OFFICER,,,
6933,18870,,3410,POLICE OFFICER,,,
6934,18871,,13023,POLICE OFFICER,,,
6935,18872,,,POLICE OFFICER,,,
6936,18873,,9545,POLICE OFFICER,,,
6937,18874,,4552,POLICE OFFICER,,,
6938,18875,,6630,POLICE OFFICER,,,
6939,18876,,14593,PO/MOUNTED PAT OFF.,,,
6940,18877,,6024,POLICE OFFICER,,,
6941,18878,,14911,POLICE OFFICER,,,
6942,18879,,15077,POLICE OFFICER,,,
6943,18880,,1260,SERGEANT OF POLICE,,,
6944,18881,,11675,POLICE OFFICER,,,
6945,18882,,11085,POLICE OFFICER,,,
6946,18883,,13176,POLICE OFFICER,,,
6947,18884,,19757,POLICE OFFICER,,,
6948,18885,,13823,POLICE OFFICER,,,
6949,18886,,1159,SERGEANT OF POLICE,,,
6950,18887,,2577,SERGEANT OF POLICE,,,
6951,18888,,18375,POLICE OFFICER,,,
6952,18889,,15133,POLICE OFFICER,,,
6953,18890,,13494,POLICE OFFICER,,,
6954,18891,,8260,POLICE OFFICER,,,
6955,18892,,878,SERGEANT OF POLICE,,,
6956,18893,,18317,POLICE OFFICER,,,
6957,18894,,17864,POLICE OFFICER,,,
6958,18895,,10608,POLICE OFFICER,,,
6959,18896,,16730,POLICE OFFICER,,,
6960,18897,,8051,POLICE OFFICER,,,
6961,18898,,8720,POLICE OFFICER,,,
6962,18899,,5089,POLICE OFFICER,,,
6963,18900,,12384,POLICE OFFICER,,,
6964,18901,,6115,POLICE OFFICER,,,
6965,18902,,10130,POLICE OFFICER,,,
6966,18903,,20423,PO AS DETECTIVE,,,
6967,18904,,8697,POLICE OFFICER,,,
6968,18905,,14998,POLICE OFFICER,,,
6969,18906,,12679,POLICE OFFICER,,,
6970,18907,,17992,P O ASSGN SEC SPEC,,,
6971,18908,,7594,POLICE OFFICER,,,
6972,18909,,2650,SERGEANT OF POLICE,,,
6973,18910,,13111,POLICE OFFICER,,,
6974,18911,,666,LIEUTENANT OF POLICE,,,
6975,18912,,14033,POLICE OFFICER,,,
6976,18913,,17938,POLICE OFFICER,,,
6977,18914,,11398,POLICE OFFICER,,,
6978,18915,,3778,POLICE OFFICER,,,
6979,18916,,12929,PO ASSGN TRAFF SPEC,,,
6980,18917,,8179,POLICE OFFICER,,,
6981,18918,,18909,POLICE OFFICER,,,
6982,18919,,3870,POLICE OFFICER,,,
6983,18920,,3925,POLICE OFFICER,,,
6984,18921,,9637,POLICE OFFICER,,,
6985,18922,,5479,POLICE OFFICER,,,
6986,18923,,9935,POLICE OFFICER,,,
6987,18924,,,POLICE OFFICER,,,
6988,18925,,15017,POLICE OFFICER,,,
6989,18926,,10909,POLICE OFFICER,,,
6990,18927,,9497,POLICE OFFICER,,,
6991,18928,,10563,POLICE OFFICER,,,
6992,18929,,1878,SERGEANT OF POLICE,,,
6993,18930,,18924,POLICE OFFICER,,,
6994,18931,,16044,POLICE OFFICER,,,
6995,18932,,10490,POLICE OFFICER,,,
6996,18933,,15373,POLICE OFFICER,,,
6997,18934,,18779,POLICE OFFICER,,,
6998,18935,,14333,POLICE OFFICER,,,
6999,18936,,3777,POLICE OFFICER,,,
7000,18937,,10524,POLICE OFFICER,,,
7001,18938,,7395,POLICE OFFICER,,,
7002,18939,,1013,SERGEANT OF POLICE,,,
7003,18940,,18296,POLICE OFFICER,,,
7004,18941,,8138,POLICE OFFICER,,,
7005,18942,,2119,SERGEANT OF POLICE,,,
7006,18944,,17156,POLICE OFFICER,,,
7007,18943,,6783,POLICE OFFICER,,,
7008,18945,,8843,POLICE OFFICER,,,
7009,18946,,13782,POLICE OFFICER,,,
7010,18947,,15744,POLICE OFFICER,,,
7011,18948,,14334,POLICE OFFICER,,,
7012,18949,,17526,POLICE OFFICER,,,
7013,18950,,19637,POLICE OFFICER,,,
7014,18951,,18242,POLICE OFFICER,,,
7015,18952,,11382,POLICE OFFICER,,,
7016,18953,,5666,POLICE OFFICER,,,
7017,18954,,7511,POLICE OFFICER,,,
7018,18955,,7200,POLICE OFFICER,,,
7019,18956,,10612,POLICE OFFICER,,,
7020,18957,,9048,POLICE OFFICER,,,
7021,18958,,18419,POLICE OFFICER,,,
7022,18959,,10896,POLICE OFFICER,,,
7023,18960,,17965,POLICE OFFICER,,,
7024,18961,,4563,POLICE OFFICER,,,
7025,18962,,15372,POLICE OFFICER,,,
7026,18963,,12547,PO ASGN EVID. TECHNI,,,
7027,18964,,21015,PO AS DETECTIVE,,,
7028,18965,,7104,POLICE OFFICER,,,
7029,18966,,7221,POLICE OFFICER,,,
7030,18967,,19082,POLICE OFFICER,,,
7031,18968,,14653,POLICE OFFICER,,,
7032,18969,,848,SERGEANT OF POLICE,,,
7033,18970,,16664,POLICE OFFICER,,,
7034,18971,,9484,POLICE OFFICER,,,
7035,18972,,18980,POLICE OFFICER,,,
7036,18973,,3165,POLICE OFFICER,,,
7037,18974,,16755,POLICE TECHNICIAN,,,
7038,18975,,1648,SERGEANT OF POLICE,,,
7039,18976,,19870,PO ASGN LATEN F/P EX,,,
7040,18977,,20148,PO AS DETECTIVE,,,
7041,18978,,2725,POLICE OFFICER,,,
7042,18979,,17326,POLICE OFFICER,,,
7043,18980,,9591,POLICE OFFICER,,,
7044,18981,,5176,POLICE OFFICER,,,
7045,18982,,16519,POLICE OFFICER,,,
7046,18983,,16695,POLICE OFFICER,,,
7047,18984,,10968,POLICE OFFICER,,,
7048,18985,,10297,POLICE OFFICER,,,
7049,18986,,20973,PO AS DETECTIVE,,,
7050,18987,,,POLICE OFFICER,,,
7051,18988,,18616,POLICE OFFICER,,,
7052,18989,,,POLICE OFFICER,,,
7053,18990,,15982,POLICE OFFICER,,,
7054,18991,,19497,POLICE OFFICER,,,
7055,18992,,2866,PO/MARINE OFFICER,,,
7056,18993,,5891,POLICE OFFICER,,,
7057,18994,,3207,POLICE OFFICER,,,
7058,18995,,4773,POLICE OFFICER,,,
7059,18996,,16013,POLICE OFFICER,,,
7060,18997,,15984,POLICE OFFICER,,,
7061,18998,,7421,POLICE OFFICER,,,
7062,18999,,17596,POLICE OFFICER,,,
7063,19000,,19888,POLICE OFFICER,,,
7064,19001,,9044,POLICE OFFICER,,,
7065,19002,,14155,POLICE OFFICER,,,
7066,19003,,16485,POLICE OFFICER,,,
7067,19004,,12613,POLICE OFFICER,,,
7068,19005,,17163,POLICE OFFICER,,,
7069,19006,,15179,POLICE OFFICER,,,
7070,19007,,14780,POLICE OFFICER,,,
7071,19008,,15757,POLICE OFFICER,,,
7072,19009,,6157,POLICE OFFICER,,,
7073,19010,,8106,POLICE OFFICER,,,
7074,19011,,901,SERGEANT OF POLICE,,,
7075,19012,,8764,POLICE OFFICER,,,
7076,19013,,2138,SERGEANT OF POLICE,,,
7077,19014,,12044,POLICE OFFICER,,,
7078,19015,,8959,POLICE OFFICER,,,
7079,19016,,3639,POLICE OFFICER,,,
7080,19017,,17564,POLICE OFFICER,,,
7081,19018,,7002,POLICE OFFICER,,,
7082,19019,,16135,POLICE OFFICER,,,
7083,19020,,10602,POLICE OFFICER,,,
7084,19021,,16865,POLICE OFFICER,,,
7085,19022,,16402,POLICE OFFICER,,,
7086,19023,,12202,POLICE OFFICER,,,
7087,19024,,826,SERGEANT OF POLICE,,,
7088,19025,,6087,POLICE OFFICER,,,
7089,19026,,6354,POLICE OFFICER,,,
7090,19027,,13364,POLICE OFFICER,,,
7091,19028,,13113,POLICE OFFICER,,,
7092,19029,,18258,POLICE OFFICER,,,
7093,19030,,19344,POLICE OFFICER,,,
7094,19031,,19476,POLICE OFFICER,,,
7095,19032,,16225,POLICE OFFICER,,,
7096,19033,,4013,POLICE OFFICER,,,
7097,19034,,10434,POLICE OFFICER,,,
7098,19035,,5204,POLICE OFFICER,,,
7099,19036,,17359,POLICE OFFICER,,,
7100,19037,,8140,POLICE OFFICER,,,
7101,19038,,10424,POLICE OFFICER,,,
7102,19039,,19527,POLICE OFFICER,,,
7103,19040,,14681,POLICE OFFICER,,,
7104,19041,,13290,POLICE OFFICER,,,
7105,19042,,13369,POLICE OFFICER,,,
7106,19043,,6108,POLICE OFFICER,,,
7107,19044,,20660,PO AS DETECTIVE,,,
7108,19045,,20777,PO AS DETECTIVE,,,
7109,19046,,20644,PO AS DETECTIVE,,,
7110,19047,,16993,PO/FIELD TRNING OFF,,,
7111,19048,,14306,POLICE OFFICER,,,
7112,19049,,13019,POLICE OFFICER,,,
7113,19050,,21597,PO AS DETECTIVE,,,
7114,19051,,12161,POLICE OFFICER,,,
7115,19052,,,POLICE OFFICER,,,
7116,19053,,801,SERGEANT OF POLICE,,,
7117,19054,,3048,POLICE OFFICER,,,
7118,19055,,407,LIEUTENANT OF POLICE,,,
7119,19056,,17719,POLICE OFFICER,,,
7120,19057,,18717,PO ASSG CANINE HANDL,,,
7121,19058,,18599,POLICE OFFICER,,,
7122,19059,,20515,PO AS DETECTIVE,,,
7123,19060,,7913,POLICE OFFICER,,,
7124,19061,,4733,POLICE OFFICER,,,
7125,19062,,3265,POLICE OFFICER,,,
7126,19063,,18728,POLICE OFFICER,,,
7127,19064,,4530,POLICE OFFICER,,,
7128,19065,,19643,POLICE OFFICER,,,
7129,19066,,3654,POLICE OFFICER,,,
7130,19067,,10846,POLICE OFFICER,,,
7131,19068,,9857,POLICE OFFICER,,,
7132,19069,,21161,PO AS DETECTIVE,,,
7133,19070,,18900,POLICE OFFICER,,,
7134,19071,,10628,POLICE OFFICER,,,
7135,19072,,3964,POLICE OFFICER,,,
7136,19073,,17219,POLICE OFFICER,,,
7137,19074,,14191,POLICE OFFICER,,,
7138,19075,,8300,POLICE OFFICER,,,
7139,19076,,8264,POLICE OFFICER,,,
7140,19077,,16025,POLICE OFFICER,,,
7141,19078,,8989,POLICE OFFICER,,,
7142,19079,,,POLICE OFFICER,,,
