right_idx,left_idx,score
103312,21183,10.5
103314,21474,11.5
103321,20826,11.5
103322,16580,10.5
103324,19170,11.5
103329,15810,10.5
103334,20341,10.5
103338,13829,11.5
103339,14704,10.5
103342,21892,10.5
103345,12408,11.5
103347,13350,11.5
103349,17351,10.5
103350,22519,11.5
103352,20101,11.5
103353,12420,11.5
103354,22394,11.5
103356,17636,11.5
103359,14883,11.5
103360,15178,11.5
103367,12338,11.0
103368,13372,11.0
103369,13801,10.0
103370,14220,9.0
103371,14894,10.0
103373,16098,11.0
103374,16153,11.0
103376,18924,10.0
103377,19368,11.0
103378,19583,10.0
103381,21870,11.0
103383,22924,10.0
103386,12575,11.5
103387,12631,11.5
103388,12949,11.5
103390,17814,10.5
103392,21995,11.5
103393,22283,11.5
103395,12342,10.5
103396,22969,10.5
103397,17122,11.5
103399,23668,11.5
103401,19171,11.5
103403,17123,11.5
103404,23475,11.5
103405,23835,11.5
103406,14907,11.5
103408,21348,11.5
103412,16743,10.5
103414,18239,10.5
103419,12178,11.0
103420,12206,11.5
103424,12324,11.5
103429,12483,11.5
103432,12568,11.5
103436,12588,11.5
103447,13011,11.5
103454,13080,11.5
103476,14030,11.5
103481,14432,11.5
103486,14637,11.5
103487,14738,11.0
103506,15249,11.5
103510,15338,11.5
103513,15394,11.5
103521,15497,11.5
103522,15532,10.0
103523,15568,10.0
103533,15704,11.5
103543,16225,11.5
103547,16340,11.5
103551,16474,11.0
103554,16638,11.5
103557,16667,11.5
103560,16783,10.5
103578,17124,11.5
103581,17308,11.5
103589,17506,11.5
103593,17535,11.5
103598,17766,11.5
103601,17854,11.5
103606,18079,11.5
103609,18311,11.5
103619,18666,11.5
103625,18788,11.5
103626,18865,11.5
103638,19791,11.5
103650,20126,11.5
103665,20608,9.5
103674,20880,11.5
103684,21185,11.5
103691,21362,11.5
103705,21813,11.5
103713,21938,11.5
103720,22156,11.5
103734,22445,11.5
103740,22827,11.5
103742,22857,11.5
103747,22933,11.5
103754,23199,11.5
103758,23394,10.5
103760,23442,11.5
103772,23664,11.5
103779,15534,10.0
103783,12638,11.5
103784,16217,11.5
103786,17048,11.5
103791,14354,11.5
103793,15877,10.5
103796,13690,11.5
103797,20533,11.5
103798,22339,10.5
103799,17426,11.5
103803,19557,11.5
103804,19172,11.5
103806,21876,11.5
103808,19020,10.5
103810,17301,11.5
103811,12003,11.5
103812,12055,11.5
103813,16442,11.5
103814,18104,11.5
103815,19066,11.5
103818,16862,10.5
103819,16804,11.5
103820,13058,11.5
103821,13134,11.5
103822,13644,10.5
103823,13781,11.5
103825,15414,11.5
103827,16042,10.5
103829,16787,11.5
103830,16935,11.5
103833,19377,11.5
103835,20460,11.5
103838,21326,11.0
103841,23356,11.5
103843,12348,11.5
103846,13055,10.5
103877,13081,11.5
103878,19824,11.5
103879,12504,11.5
103880,21546,10.0
103882,13713,10.5
103883,20920,11.5
103886,12200,11.5
103887,12201,11.5
103888,12460,11.5
103889,12492,11.5
103892,12679,11.5
103893,12835,11.5
103894,13654,11.5
103895,14620,11.5
103896,14643,11.5
103898,15474,11.5
103899,15706,11.5
103900,15821,10.5
103901,16091,11.5
103902,16173,11.5
103903,16272,11.5
103905,17578,11.5
103907,18319,11.5
103908,18333,10.5
103909,18365,11.5
103910,18377,10.5
103911,18381,11.5
103912,18538,11.5
103913,18570,10.0
103914,18826,11.5
103915,18901,11.5
103916,19519,11.5
103918,20064,9.5
103920,20393,11.5
103921,21943,10.5
103922,21979,11.5
103923,22108,11.5
103924,22262,11.5
103926,23257,11.5
103928,23476,11.5
103929,23605,11.5
103930,23745,11.5
103938,21582,10.5
103939,22806,9.5
103941,12554,11.5
103943,15339,8.5
103944,15470,11.5
103950,19653,11.0
103952,19951,11.0
103953,20243,11.0
103954,20677,11.0
103956,21818,11.5
103957,22454,11.5
103958,22651,11.5
103959,20909,11.5
103961,12810,10.0
103962,13509,11.5
103964,14521,10.0
103968,15172,11.5
103969,15840,11.0
103970,15878,11.0
103971,18177,11.0
103972,18202,10.5
103973,20206,11.0
103974,20365,11.5
103975,21093,10.0
103976,21092,11.0
103977,22572,10.5
103978,22605,11.5
103979,12079,11.5
103981,12818,11.5
103984,13304,11.5
103985,13457,10.5
103987,13961,11.5
103992,14838,11.5
103993,14963,10.5
103999,17633,11.5
104002,18056,10.5
104009,19703,11.5
104010,19754,11.5
104011,20411,11.5
104012,20444,11.5
104014,20603,11.0
104017,21946,11.5
104018,22148,11.5
104020,22520,10.5
104028,12464,11.5
104029,12480,11.0
104030,12639,10.5
104034,12744,10.5
104037,13004,11.5
104038,13082,11.5
104039,13376,11.5
104040,13430,10.0
104041,13841,11.5
104043,14374,11.5
104044,14425,11.5
104045,14464,11.5
104047,14663,9.5
104048,14673,10.5
104049,14862,10.5
104050,14947,11.5
104051,14988,11.5
104053,15205,11.5
104054,15265,11.5
104056,15407,11.5
104059,15976,10.5
104060,16024,11.5
104061,16064,11.5
104062,16114,8.5
104063,16619,11.5
104064,16629,10.5
104065,16844,11.5
104066,16882,11.5
104067,16948,11.5
104068,17257,11.5
104069,17268,10.5
104070,17269,11.5
104071,17273,11.5
104072,17287,11.5
104073,17300,11.5
104078,17811,11.5
104079,17830,11.0
104080,17908,11.0
104081,17948,11.5
104082,17975,8.0
104083,18002,11.5
104084,18062,11.5
104085,18338,11.5
104088,18401,10.5
104089,18457,11.5
104090,18829,10.5
104091,18863,11.5
104092,19028,10.5
104093,19173,11.5
104094,19261,11.5
104095,19312,11.5
104096,19420,10.5
104097,19575,11.5
104099,20036,11.5
104100,20320,10.5
104101,20392,11.5
104102,20403,10.5
104105,20850,11.0
104106,21265,11.5
104107,21398,11.5
104108,21412,11.0
104109,21619,10.5
104110,21638,11.5
104111,22105,11.5
104112,22194,11.5
104113,22233,11.5
104115,22346,11.5
104116,22360,11.5
104117,22410,11.5
104118,22470,10.5
104120,22554,11.5
104121,22567,11.5
104122,22768,11.5
104123,22893,11.5
104124,23253,11.5
104126,23372,10.5
104127,23477,11.5
104129,14688,11.5
104136,16831,11.5
104137,17422,11.5
104138,17780,11.5
104141,18951,10.5
104142,19803,11.5
104144,20118,11.5
104145,20176,10.5
104146,20180,11.5
104147,20553,11.5
104148,20675,11.5
104149,20799,11.0
104150,21094,8.0
104151,21277,11.5
104152,21303,10.0
104153,21863,11.5
104154,22246,11.5
104157,23187,10.5
104158,23460,11.5
104160,17455,11.5
104161,22738,11.5
104163,22774,11.5
104164,20085,10.5
104165,18671,11.5
104168,16095,11.0
104169,19636,11.5
104170,20709,11.0
104171,21358,11.0
104173,21453,10.5
104175,23666,11.5
104176,15032,10.0
104182,22937,9.5
104183,13757,11.0
104184,19907,11.0
104188,14937,11.5
104206,17178,11.5
104219,18791,10.5
104220,18792,10.5
104222,19283,11.5
104226,20213,10.5
104233,23478,11.5
104239,14181,10.5
104240,11961,9.0
104241,19049,11.5
104243,14925,11.5
104249,14621,11.0
104252,15226,10.5
104257,17525,11.5
104258,16154,11.0
104262,21433,11.0
104264,20756,10.5
104265,15664,11.5
104270,23163,11.5
104272,16805,11.5
104273,13083,10.5
104287,13889,10.5
104288,16288,11.5
104289,17179,11.5
104299,15419,11.5
104301,18458,11.5
104310,21352,10.5
104322,22634,10.5
104323,22830,11.5
104324,22831,11.5
104333,17809,10.5
104336,21721,11.5
104337,22264,11.5
104343,16748,10.5
104348,18355,11.5
104351,14733,11.5
104354,13184,10.5
104356,17584,11.5
104358,13561,11.5
104359,14256,10.5
104360,15230,11.5
104361,18271,11.5
104362,19745,10.5
104364,20146,11.5
104367,21364,11.5
104368,21843,11.5
104369,22373,11.5
104371,13225,11.5
104372,13403,11.5
104375,15879,11.5
104377,17567,11.5
104380,21396,11.5
104383,22538,11.5
104386,23263,11.5
104389,21095,11.0
104390,16829,11.5
104393,12539,11.5
104398,15279,11.0
104400,16345,11.5
104401,12966,11.0
104403,12082,10.5
104405,13455,11.5
104410,20010,10.0
104415,17125,11.5
104424,23679,11.5
104426,14635,10.5
104428,18491,11.0
104429,20644,10.0
104430,12016,10.0
104431,15622,11.5
104435,12308,11.5
104436,15361,11.5
104437,12207,11.5
104438,12208,10.5
104440,12894,11.5
104442,14459,11.5
104445,16362,11.5
104447,18361,11.5
104448,23164,11.5
104449,23632,11.5
104453,23204,11.5
104454,18174,11.5
104455,13084,11.5
104458,14375,11.5
104461,14758,11.5
104463,16038,11.5
104466,17530,11.5
104476,12721,10.5
104481,12683,11.0
104483,23479,10.5
104484,14122,11.5
104485,17126,11.5
104487,16883,11.5
104488,20496,11.5
104490,12209,11.5
104494,13643,11.5
104495,16149,11.5
104496,17127,11.5
104497,17221,11.5
104498,20307,10.5
104500,23024,11.0
104503,16561,11.5
104505,17049,11.5
104506,17884,11.0
104508,17128,11.5
104510,11991,11.5
104513,12394,11.5
104516,13546,11.0
104518,13861,11.5
104519,13869,10.5
104520,14100,11.5
104522,14376,11.5
104525,15545,11.5
104528,16359,11.5
104530,17749,8.5
104531,17772,11.5
104532,17777,10.5
104533,17927,11.5
104534,17938,11.5
104536,18237,10.5
104537,19029,11.5
104539,20621,11.5
104540,21022,11.5
104542,21850,11.5
104543,22268,10.5
104546,22610,11.5
104548,23480,10.5
104549,23671,11.5
104550,23843,11.5
104554,16784,11.5
104559,18938,11.0
104562,20851,11.0
104563,22515,10.0
104565,12941,11.5
104566,13474,11.5
104568,15797,11.5
104570,17471,11.5
104571,19599,11.5
104572,20401,10.5
104573,21310,11.5
104574,23463,11.5
104575,19388,11.5
104576,12890,10.5
104578,21849,11.5
104581,12820,11.5
104583,14021,11.5
104589,16182,11.5
104590,16588,11.5
104596,19094,11.5
104598,19350,10.5
104601,21954,11.5
104602,21996,11.5
104603,21997,11.5
104604,22584,9.5
104607,23191,10.5
104608,15760,11.5
104609,22611,11.5
104612,13086,11.5
104614,13767,11.5
104616,14249,10.0
104617,14494,11.0
104618,14703,11.5
104619,14801,11.0
104621,15280,11.0
104624,16701,10.5
104625,16827,10.0
104629,18390,10.0
104630,18877,10.0
104632,19100,10.5
104633,19109,11.5
104634,19564,10.5
104636,19908,11.0
104637,20337,11.5
104640,20600,11.5
104641,20970,11.0
104643,21684,10.5
104644,21719,11.5
104645,21753,11.5
104647,22559,10.5
104648,22693,11.5
104657,18492,11.5
104666,12809,10.5
104668,13298,11.0
104673,21207,9.0
104674,23017,10.0
104675,16884,11.5
104680,12901,11.5
104682,13414,11.5
104685,14929,11.5
104687,15255,11.5
104688,15340,8.5
104690,15412,11.5
104694,17025,11.5
104695,17472,11.5
104697,18459,11.5
104700,19634,11.5
104702,20494,11.5
104709,23583,11.5
104712,15949,11.5
104713,12275,11.0
104714,13240,11.5
104715,14975,11.5
104717,22846,11.5
104718,12440,11.5
104719,14322,11.5
104720,19944,11.5
104722,20003,10.0
104723,20852,10.0
104724,21305,11.5
104726,12873,11.5
104727,13870,11.5
104728,12610,10.5
104730,22284,11.5
104731,20928,10.5
104734,13863,11.5
104736,14466,11.5
104737,14650,10.5
104740,18773,11.5
104741,19007,11.5
104742,20490,11.5
104748,12083,10.5
104750,13150,11.5
104751,13448,11.5
104754,16575,11.5
104756,21806,11.5
104758,22406,11.5
104761,19262,11.5
104762,13218,11.0
104763,18420,10.5
104764,21998,11.0
104766,23390,9.5
104768,12748,11.5
104769,22473,11.0
104775,12105,11.5
104778,12199,11.5
104779,12236,10.0
104780,12249,10.0
104781,12273,10.0
104783,12388,11.5
104784,12515,11.5
104786,12553,10.5
104790,12681,11.5
104791,12695,11.0
104792,12727,11.5
104793,12763,11.0
104794,12790,11.5
104795,12865,10.5
104798,12900,11.5
104800,12917,11.5
104805,13089,11.5
104806,13087,11.5
104807,13088,11.5
104812,13231,11.5
104816,13503,11.5
104817,13510,11.5
104818,13537,11.0
104823,13727,11.5
104825,13742,11.0
104827,13782,11.5
104828,13812,11.5
104829,13854,11.5
104831,13864,11.5
104833,13901,11.5
104839,14054,10.0
104840,14145,10.5
104845,14199,11.0
104847,14241,10.5
104848,14268,11.5
104849,14291,10.5
104850,14293,11.5
104855,14556,11.5
104859,14591,10.0
104860,14590,11.0
104867,14716,11.5
104868,14751,11.5
104869,14750,11.5
104876,14851,11.5
104877,14857,11.5
104881,14958,11.5
104887,15071,11.5
104888,15105,11.5
104889,15114,10.0
104895,15329,11.5
104897,15365,11.5
104899,15408,10.0
104900,15416,11.5
104901,15417,11.5
104908,15503,11.5
104909,15502,10.5
104911,15627,11.5
104912,15699,11.5
104916,15751,11.5
104919,15815,11.5
104920,15818,11.5
104923,15841,11.0
104924,15842,11.0
104927,15937,11.5
104928,15938,11.5
104929,15952,11.5
104931,16005,11.5
104939,16155,10.0
104943,16317,11.5
104953,16475,10.0
104957,16607,11.5
104959,16662,10.5
104960,16670,11.5
104965,16912,11.0
104967,16980,11.5
104968,17019,11.5
104969,17130,10.5
104970,17129,11.5
104973,17241,11.5
104976,17294,11.5
104977,17310,11.5
104980,17355,11.0
104985,17428,11.5
104994,17560,11.5
104996,17620,11.5
104997,17624,11.5
104998,17623,11.5
105004,17807,11.5
105009,17905,10.5
105011,17949,11.5
105012,18014,11.5
105013,18050,11.5
105015,18072,11.5
105016,18106,10.0
105017,18209,11.5
105028,18493,9.0
105030,18627,11.5
105036,18667,11.5
105037,18672,11.0
105040,18700,11.5
105046,18756,11.5
105049,18771,10.5
105050,18796,11.5
105051,18853,11.5
105052,18850,11.5
105053,18854,11.5
105054,18870,11.5
105055,18968,11.5
105056,19008,11.5
105058,19030,11.5
105059,19031,10.5
105060,19078,11.0
105062,19258,11.5
105068,19389,9.5
105071,19538,11.5
105073,19542,11.5
105078,19673,10.5
105083,19695,9.5
105084,19696,11.5
105085,19704,10.5
105087,19720,11.5
105088,19746,11.5
105090,19751,11.5
105091,19789,11.5
105092,19792,10.5
105095,19927,10.5
105096,19952,10.0
105097,19974,11.5
105098,20022,11.5
105099,20040,11.5
105103,20129,11.5
105106,20331,11.5
105107,20361,11.5
105110,20430,11.5
105112,20459,10.5
105116,20548,11.5
105117,20549,11.5
105119,20563,11.5
105120,20584,10.5
105121,20615,9.5
105123,20724,11.5
105124,20771,10.0
105127,20838,11.5
105129,20894,11.5
105130,20921,11.5
105135,21239,11.0
105137,21259,10.5
105138,21297,11.5
105139,21327,10.0
105145,21411,11.5
105146,21457,11.5
105149,21475,11.0
105152,21596,10.0
105154,21609,11.5
105155,21643,10.5
105160,21800,11.5
105161,21803,11.5
105162,21838,11.5
105163,21846,11.5
105164,21901,11.5
105168,21960,10.5
105169,21999,11.5
105170,22000,11.5
105174,22214,11.5
105176,22228,11.5
105177,22253,10.5
105179,22353,11.5
105184,22374,10.5
105188,22441,11.5
105190,22452,10.5
105191,22477,10.5
105192,22496,11.0
105194,22699,10.0
105196,22746,10.5
105197,22759,11.5
105199,22794,11.5
105203,22975,11.0
105204,22974,9.0
105205,22991,10.0
105206,23080,10.0
105207,23126,11.5
105208,23125,10.5
105214,23264,11.5
105215,23269,10.5
105220,23361,11.5
105221,23391,11.5
105228,23702,11.5
105230,23746,11.5
105232,23784,11.5
105233,14377,11.5
105234,12277,11.0
105235,12505,11.5
105236,13090,11.5
105237,14259,11.5
105238,14378,11.5
105239,14474,11.5
105242,15149,11.5
105244,15383,11.0
105245,16185,11.5
105246,16936,11.5
105247,17277,8.5
105248,18380,11.5
105249,19351,11.5
105250,20343,11.5
105251,23153,11.5
105253,13285,11.0
105254,18191,11.0
105255,21175,11.0
105259,12310,11.0
105262,13930,10.0
105263,15253,11.5
105264,16156,9.0
105267,18107,10.0
105271,20933,11.5
105273,21434,10.0
105275,22314,11.5
105277,23579,11.5
105278,23621,11.5
105280,13038,11.5
105281,13807,11.5
105282,17051,10.5
105284,23165,11.5
105285,16436,11.5
105286,13848,11.5
105289,16454,11.5
105290,21722,11.5
105291,16337,11.5
105293,23328,11.5
105298,23166,11.5
105299,15776,11.5
105300,16613,11.5
105303,12084,11.5
105305,15767,11.5
105306,20091,11.5
105308,23457,11.5
105309,23616,10.5
105311,12085,10.5
105313,13839,11.5
105316,20784,10.5
105317,21097,11.5
105318,21192,10.5
105319,22585,9.5
105322,23550,11.5
105323,23701,10.5
105328,17934,11.5
105331,17052,11.5
105332,16885,11.5
105334,13002,11.5
105336,21011,11.5
105340,14379,11.5
105343,18637,10.5
105344,19050,11.5
105348,22166,10.5
105350,22258,11.5
105352,23405,10.5
105354,12911,11.5
105355,14190,11.5
105356,14477,8.5
105357,14729,11.5
105358,14881,11.5
105360,15351,10.5
105361,16070,11.5
105362,16174,11.5
105363,16845,11.5
105365,23688,11.5
105366,14651,11.5
105367,17053,10.5
105369,21697,11.5
105370,23481,9.5
105371,12929,11.5
105372,14615,10.5
105374,12787,11.5
105376,12895,11.5
105377,12395,11.5
105382,14061,10.5
105383,14250,11.5
105388,14707,11.5
105389,14908,10.5
105390,14909,10.5
105397,16284,11.5
105398,16645,11.5
105399,16683,11.5
105400,17054,11.5
105401,17055,11.5
105402,17790,11.5
105403,18460,11.5
105408,20092,11.5
105410,23192,10.5
105411,23747,11.5
105413,13258,11.5
105415,12286,11.5
105416,12043,10.5
105418,15201,11.5
105424,22992,10.0
105425,12339,11.0
105428,11994,11.5
105431,12064,11.0
105432,12066,9.0
105433,12075,10.0
105435,12106,11.5
105436,12175,10.0
105437,12210,11.5
105438,12242,11.5
105439,12246,11.5
105440,12349,11.5
105443,12384,11.5
105446,12450,11.5
105450,12506,11.5
105456,12667,9.0
105457,12687,11.5
105459,12725,11.5
105460,12752,10.5
105461,12775,11.5
105462,12791,11.5
105464,12804,11.0
105465,12839,11.5
105468,12994,11.5
105472,13092,11.5
105474,13093,11.5
105475,13094,11.5
105476,13091,11.5
105478,13159,11.5
105482,13331,11.0
105483,13341,10.0
105484,13381,11.0
105485,13507,11.5
105489,13569,10.0
105492,13639,11.5
105493,13645,11.5
105494,13675,11.5
105496,13710,11.5
105497,13759,10.0
105502,13995,11.5
105507,14227,11.5
105516,14380,11.5
105519,14457,11.0
105521,14479,11.5
105525,14538,11.0
105526,14579,11.5
105527,14585,11.5
105528,14592,11.0
105529,14636,11.5
105531,14684,11.5
105534,14722,11.5
105540,14805,11.0
105546,14930,10.5
105548,14948,11.5
105549,15013,10.5
105551,15062,11.5
105554,15077,11.5
105555,15125,11.5
105559,15187,9.5
105562,15256,11.5
105567,15373,11.5
105569,15435,11.5
105575,15571,10.0
105576,15570,10.0
105577,15569,10.0
105578,15636,10.0
105580,15680,11.5
105581,15727,10.5
105590,15992,11.0
105592,16006,11.5
105593,16025,10.5
105595,16039,10.5
105600,16107,11.5
105601,16126,11.5
105603,16222,11.5
105604,16236,11.5
105605,16282,11.5
105608,16318,11.5
105614,16394,10.5
105615,16399,11.5
105616,16409,10.5
105618,16526,10.0
105620,16541,10.5
105622,16562,11.5
105623,16582,11.5
105625,16589,10.5
105627,16605,11.5
105628,16617,11.5
105629,16620,11.0
105631,16641,11.5
105633,16726,11.5
105637,16778,11.5
105639,16857,10.5
105640,16858,11.5
105645,16979,11.5
105646,17006,11.5
105648,17035,11.5
105651,17190,10.5
105654,17303,10.0
105655,17339,11.5
105658,17475,11.5
105659,17538,10.5
105661,17577,11.5
105664,17594,11.5
105665,17598,11.5
105666,17613,11.5
105676,17688,10.5
105681,17817,10.5
105690,17902,11.5
105691,17968,10.5
105693,18018,10.0
105694,18109,10.0
105695,18108,10.0
105699,18227,11.5
105700,18254,11.0
105702,18278,10.5
105703,18302,11.5
105706,18371,11.5
105707,18406,10.5
105708,18409,11.5
105709,18422,10.0
105710,18437,11.5
105712,18439,11.5
105715,18532,11.0
105716,18494,11.0
105717,18589,11.5
105720,18649,10.5
105722,18723,11.5
105723,18759,11.5
105726,18823,11.5
105727,18939,11.0
105729,18991,11.5
105730,19047,11.5
105731,19059,11.5
105732,19151,11.0
105733,19156,11.5
105734,19174,10.5
105737,19347,11.5
105739,19460,11.5
105740,19477,11.5
105742,19504,11.5
105744,19563,11.5
105745,19591,11.5
105746,19612,10.5
105750,19806,11.5
105751,19832,11.0
105752,19833,10.0
105754,19852,11.5
105755,19853,11.5
105760,20076,10.0
105761,20086,11.5
105762,20120,11.5
105763,20122,10.0
105766,20207,11.0
105767,20215,11.5
105768,20244,11.0
105769,20245,10.0
105773,20328,11.5
105774,20332,11.5
105779,20428,11.5
105782,20493,11.0
105783,20588,10.0
105784,20630,11.5
105785,20668,11.5
105787,20710,11.0
105788,20765,11.5
105790,20800,9.0
105793,21023,11.5
105795,21040,11.5
105798,21098,11.0
105799,21179,11.0
105801,21266,11.5
105804,21316,9.5
105807,21365,11.5
105809,21417,10.0
105810,21435,10.0
105811,21452,11.5
105812,21476,10.0
105814,21559,11.0
105815,21573,10.0
105816,21587,11.5
105817,21600,11.5
105819,21665,11.5
105822,21739,11.5
105824,21751,11.0
105825,21788,11.5
105826,21812,11.5
105828,21930,11.5
105831,22002,11.5
105837,22103,11.5
105843,22270,11.5
105849,22335,11.5
105854,22521,10.5
105855,22544,10.0
105856,22550,11.5
105860,22815,11.5
105861,22885,11.5
105862,22914,10.0
105865,23088,11.0
105868,23167,10.5
105869,23301,11.5
105870,23346,10.5
105875,23392,11.0
105879,23482,11.5
105881,23564,11.5
105883,23654,11.5
105884,23696,11.5
105885,23699,11.5
105886,23771,11.5
105887,23778,11.5
105888,23831,11.5
105892,23242,10.5
105894,19378,10.0
105897,12932,11.5
105898,14164,11.5
105899,15721,11.5
105900,16294,11.0
105901,16402,11.5
105902,16886,11.5
105904,18186,11.5
105906,19501,11.5
105907,20187,11.5
105908,20298,10.5
105909,20299,11.5
105912,20900,11.5
105913,22586,11.5
105914,23406,11.5
105915,23483,11.5
105916,12063,11.5
105917,20775,10.5
105919,23748,11.5
105921,12254,10.5
105922,12518,11.5
105924,13774,11.5
105925,13925,11.5
105926,15067,11.5
105931,17587,11.5
105932,17752,11.5
105933,18433,10.5
105936,19909,11.5
105938,22301,11.5
105942,23145,11.5
105943,17210,11.5
105945,20650,11.5
